51,40.802647,111.691385,2014-05-06,17:55:10
52,40.802586,111.691420,2014-05-06,17:55:12
53,40.802537,111.691405,2014-05-06,17:55:17
54,40.802471,111.691441,2014-05-06,17:55:19
55,40.802429,111.691482,2014-05-06,17:55:20
56,40.802371,111.691501,2014-05-06,17:55:22
57,40.802396,111.691454,2014-05-06,17:57:06
58,40.802361,111.691507,2014-05-06,17:57:45
59,40.802311,111.691531,2014-05-06,17:57:48
60,40.802252,111.691569,2014-05-06,17:57:51
61,40.802193,111.691600,2014-05-06,17:57:53
62,40.802130,111.691630,2014-05-06,17:57:55
63,40.802083,111.691657,2014-05-06,17:57:56
64,40.802023,111.691693,2014-05-06,17:57:58
65,40.801975,111.691721,2014-05-06,17:58:00
66,40.801897,111.691762,2014-05-06,17:58:02
67,40.801853,111.691785,2014-05-06,17:58:03
68,40.801797,111.691807,2014-05-06,17:58:04
69,40.801746,111.691832,2014-05-06,17:58:05
70,40.801657,111.691853,2014-05-06,17:58:07
71,40.801636,111.691914,2014-05-06,17:58:15
72,40.801560,111.691922,2014-05-06,17:58:17
73,40.801504,111.691946,2014-05-06,17:58:18
74,40.801448,111.691971,2014-05-06,17:58:19
75,40.801397,111.691991,2014-05-06,17:58:20
76,40.801350,111.692030,2014-05-06,17:58:21
77,40.801285,111.692038,2014-05-06,17:58:22
78,40.801236,111.692060,2014-05-06,17:58:23
79,40.801195,111.692085,2014-05-06,17:58:24
80,40.801142,111.692106,2014-05-06,17:58:26
81,40.801096,111.692106,2014-05-06,18:00:49
82,40.801046,111.692145,2014-05-06,18:00:52
83,40.800962,111.692193,2014-05-06,18:00:53
84,40.800893,111.692208,2014-05-06,18:00:54
85,40.800818,111.692242,2014-05-06,18:00:55
86,40.800716,111.692284,2014-05-06,18:00:56
87,40.800618,111.692336,2014-05-06,18:00:57
88,40.800509,111.692387,2014-05-06,18:00:58
89,40.800384,111.692441,2014-05-06,18:00:59
90,40.800264,111.692500,2014-05-06,18:01:00
91,40.800141,111.692553,2014-05-06,18:01:01
92,40.800017,111.692605,2014-05-06,18:01:02
93,40.799896,111.692630,2014-05-06,18:01:03
94,40.799779,111.692680,2014-05-06,18:01:04
95,40.799662,111.692721,2014-05-06,18:01:05
96,40.799544,111.692764,2014-05-06,18:01:06
97,40.799437,111.692803,2014-05-06,18:01:07
98,40.799335,111.692852,2014-05-06,18:01:08
99,40.799242,111.692896,2014-05-06,18:01:09
100,40.799158,111.692915,2014-05-06,18:01:10
101,40.799076,111.692938,2014-05-06,18:01:11
102,40.798996,111.692960,2014-05-06,18:01:12
103,40.798914,111.692989,2014-05-06,18:01:13
104,40.798826,111.693055,2014-05-06,18:01:14
105,40.798725,111.693124,2014-05-06,18:01:15
106,40.798614,111.693185,2014-05-06,18:01:16
107,40.798500,111.693240,2014-05-06,18:01:17
108,40.798390,111.693297,2014-05-06,18:01:18
109,40.798282,111.693348,2014-05-06,18:01:19
110,40.798169,111.693398,2014-05-06,18:01:20
111,40.798051,111.693449,2014-05-06,18:01:21
112,40.797934,111.693502,2014-05-06,18:01:22
113,40.797824,111.693546,2014-05-06,18:01:23
114,40.797717,111.693594,2014-05-06,18:01:24
115,40.797621,111.693634,2014-05-06,18:01:25
116,40.797543,111.693667,2014-05-06,18:01:26
117,40.797485,111.693701,2014-05-06,18:01:27
118,40.797419,111.693740,2014-05-06,18:01:29
119,40.797367,111.693764,2014-05-06,18:01:32
120,40.797307,111.693787,2014-05-06,18:01:34
121,40.797237,111.693808,2014-05-06,18:01:36
122,40.797164,111.693836,2014-05-06,18:01:38
123,40.797089,111.693853,2014-05-06,18:01:40
124,40.797015,111.693914,2014-05-06,18:01:42
125,40.796968,111.693935,2014-05-06,18:01:43
126,40.796923,111.693957,2014-05-06,18:01:44
127,40.796842,111.693999,2014-05-06,18:01:46
128,40.796789,111.694026,2014-05-06,18:01:47
129,40.796722,111.694056,2014-05-06,18:01:48
130,40.796650,111.694093,2014-05-06,18:01:49
131,40.796566,111.694124,2014-05-06,18:01:50
132,40.796496,111.694158,2014-05-06,18:01:51
133,40.796428,111.694191,2014-05-06,18:01:52
134,40.796352,111.694208,2014-05-06,18:01:53
135,40.796287,111.694236,2014-05-06,18:01:54
136,40.796227,111.694267,2014-05-06,18:01:55
137,40.796168,111.694289,2014-05-06,18:01:56
138,40.796112,111.694314,2014-05-06,18:01:57
139,40.796058,111.694335,2014-05-06,18:01:58
140,40.796010,111.694351,2014-05-06,18:01:59
141,40.795931,111.694399,2014-05-06,18:02:01
142,40.795889,111.694432,2014-05-06,18:02:03
143,40.795838,111.694453,2014-05-06,18:04:13
144,40.795748,111.694497,2014-05-06,18:04:15
145,40.795675,111.694572,2014-05-06,18:04:17
146,40.795638,111.694654,2014-05-06,18:04:20
147,40.795629,111.694741,2014-05-06,18:04:21
148,40.795635,111.694802,2014-05-06,18:04:22
149,40.795654,111.694883,2014-05-06,18:04:23
150,40.795671,111.694965,2014-05-06,18:04:24
151,40.795690,111.695056,2014-05-06,18:04:25
152,40.795709,111.695148,2014-05-06,18:04:26
153,40.795731,111.695235,2014-05-06,18:04:27
154,40.795751,111.695317,2014-05-06,18:04:28
155,40.795770,111.695399,2014-05-06,18:04:29
156,40.795788,111.695477,2014-05-06,18:04:30
157,40.795811,111.695564,2014-05-06,18:04:31
158,40.795831,111.695645,2014-05-06,18:04:32
159,40.795851,111.695722,2014-05-06,18:04:33
160,40.795871,111.695805,2014-05-06,18:04:34
161,40.795896,111.695896,2014-05-06,18:04:35
162,40.795921,111.695988,2014-05-06,18:04:36
163,40.795951,111.696080,2014-05-06,18:04:37
164,40.795979,111.696173,2014-05-06,18:04:38
165,40.796017,111.696263,2014-05-06,18:04:39
166,40.796033,111.696321,2014-05-06,18:04:40
167,40.796063,111.696419,2014-05-06,18:04:42
168,40.796097,111.696513,2014-05-06,18:04:44
169,40.796117,111.696571,2014-05-06,18:04:45
170,40.796144,111.696646,2014-05-06,18:04:46
171,40.796167,111.696719,2014-05-06,18:04:47
172,40.796189,111.696795,2014-05-06,18:04:48
173,40.796212,111.696867,2014-05-06,18:04:49
174,40.796239,111.696942,2014-05-06,18:04:50
175,40.796261,111.697008,2014-05-06,18:04:51
176,40.796275,111.697076,2014-05-06,18:04:52
177,40.796296,111.697143,2014-05-06,18:04:53
178,40.796317,111.697196,2014-05-06,18:04:54
179,40.796341,111.697282,2014-05-06,18:04:55
180,40.796362,111.697367,2014-05-06,18:04:56
181,40.796385,111.697436,2014-05-06,18:04:57
182,40.796405,111.697505,2014-05-06,18:04:58
183,40.796421,111.697582,2014-05-06,18:04:59
184,40.796443,111.697652,2014-05-06,18:05:00
185,40.796460,111.697715,2014-05-06,18:05:01
186,40.796478,111.697771,2014-05-06,18:05:02
187,40.796495,111.697847,2014-05-06,18:05:03
188,40.796513,111.697902,2014-05-06,18:05:04
189,40.796534,111.697961,2014-05-06,18:05:05
190,40.796566,111.698084,2014-05-06,18:05:07
191,40.796575,111.698147,2014-05-06,18:05:08
192,40.796592,111.698203,2014-05-06,18:05:09
193,40.796628,111.698305,2014-05-06,18:05:11
194,40.796646,111.698362,2014-05-06,18:05:12
195,40.796661,111.698424,2014-05-06,18:05:13
196,40.796674,111.698523,2014-05-06,18:05:15
197,40.796693,111.698583,2014-05-06,18:05:16
198,40.796722,111.698694,2014-05-06,18:05:18
199,40.796733,111.698758,2014-05-06,18:05:19
200,40.796751,111.698879,2014-05-06,18:05:21
201,40.796763,111.698937,2014-05-06,18:05:22
202,40.796777,111.698998,2014-05-06,18:05:23
203,40.796795,111.699067,2014-05-06,18:05:24
204,40.796818,111.699130,2014-05-06,18:05:25
205,40.796847,111.699203,2014-05-06,18:05:26
206,40.796871,111.699310,2014-05-06,18:05:27
207,40.796900,111.699415,2014-05-06,18:05:28
208,40.796928,111.699518,2014-05-06,18:05:29
209,40.796952,111.699632,2014-05-06,18:05:30
210,40.796980,111.699750,2014-05-06,18:05:31
211,40.797008,111.699871,2014-05-06,18:05:32
212,40.797033,111.699997,2014-05-06,18:05:33
213,40.797068,111.700131,2014-05-06,18:05:34
214,40.797098,111.700267,2014-05-06,18:05:35
215,40.797123,111.700402,2014-05-06,18:05:36
216,40.797152,111.700505,2014-05-06,18:05:37
217,40.797163,111.700589,2014-05-06,18:05:38
218,40.797157,111.700676,2014-05-06,18:05:39
219,40.797143,111.700744,2014-05-06,18:05:40
220,40.797074,111.700806,2014-05-06,18:05:42
221,40.797028,111.700833,2014-05-06,18:05:43
222,40.796959,111.700858,2014-05-06,18:05:44
223,40.796895,111.700895,2014-05-06,18:05:45
224,40.796821,111.700923,2014-05-06,18:05:46
225,40.796748,111.700956,2014-05-06,18:05:47
226,40.796659,111.701004,2014-05-06,18:05:48
227,40.796573,111.701042,2014-05-06,18:05:49
228,40.796480,111.701072,2014-05-06,18:05:50
229,40.796385,111.701106,2014-05-06,18:05:51
230,40.796293,111.701142,2014-05-06,18:05:52
231,40.796196,111.701184,2014-05-06,18:05:53
232,40.796102,111.701218,2014-05-06,18:05:54
233,40.796014,111.701245,2014-05-06,18:05:55
234,40.795928,111.701276,2014-05-06,18:05:56
235,40.795842,111.701333,2014-05-06,18:05:57
236,40.795764,111.701365,2014-05-06,18:05:58
237,40.795693,111.701397,2014-05-06,18:05:59
238,40.795624,111.701417,2014-05-06,18:06:00
239,40.795557,111.701450,2014-05-06,18:06:01
240,40.795495,111.701481,2014-05-06,18:06:02
241,40.795439,111.701507,2014-05-06,18:06:03
242,40.795390,111.701525,2014-05-06,18:06:04
243,40.795343,111.701543,2014-05-06,18:06:05
244,40.795299,111.701559,2014-05-06,18:06:06
245,40.795254,111.701575,2014-05-06,18:06:07
246,40.795170,111.701574,2014-05-06,18:06:09
247,40.795095,111.701499,2014-05-06,18:06:11
248,40.795079,111.701397,2014-05-06,18:06:12
249,40.795053,111.701319,2014-05-06,18:06:13
250,40.795033,111.701230,2014-05-06,18:06:14
251,40.795009,111.701144,2014-05-06,18:06:15
252,40.794984,111.701058,2014-05-06,18:06:16
253,40.794958,111.700970,2014-05-06,18:06:17
254,40.794935,111.700874,2014-05-06,18:06:18
255,40.794909,111.700774,2014-05-06,18:06:19
256,40.794884,111.700665,2014-05-06,18:06:20
257,40.794861,111.700562,2014-05-06,18:06:21
258,40.794839,111.700458,2014-05-06,18:06:22
259,40.794813,111.700347,2014-05-06,18:06:23
260,40.794789,111.700240,2014-05-06,18:06:24
261,40.794763,111.700147,2014-05-06,18:06:25
262,40.794745,111.700066,2014-05-06,18:06:26
263,40.794729,111.699984,2014-05-06,18:06:27
264,40.794694,111.699866,2014-05-06,18:06:29
265,40.794667,111.699818,2014-05-06,18:06:30
266,40.794634,111.699776,2014-05-06,18:06:31
267,40.794592,111.699747,2014-05-06,18:06:32
268,40.794547,111.699735,2014-05-06,18:06:33
269,40.794491,111.699740,2014-05-06,18:06:34
270,40.794427,111.699759,2014-05-06,18:06:35
271,40.794354,111.699792,2014-05-06,18:06:36
272,40.794279,111.699832,2014-05-06,18:06:37
273,40.794200,111.699874,2014-05-06,18:06:38
274,40.794114,111.699924,2014-05-06,18:06:39
275,40.794020,111.699984,2014-05-06,18:06:40
276,40.793912,111.700051,2014-05-06,18:06:41
277,40.793789,111.700130,2014-05-06,18:06:42
278,40.793670,111.700206,2014-05-06,18:06:43
279,40.793551,111.700278,2014-05-06,18:06:44
280,40.793425,111.700359,2014-05-06,18:06:45
281,40.793296,111.700438,2014-05-06,18:06:46
282,40.793164,111.700516,2014-05-06,18:06:47
283,40.793034,111.700595,2014-05-06,18:06:48
284,40.792903,111.700686,2014-05-06,18:06:49
285,40.792772,111.700770,2014-05-06,18:06:50
286,40.792638,111.700853,2014-05-06,18:06:51
287,40.792506,111.700939,2014-05-06,18:06:52
288,40.792377,111.701019,2014-05-06,18:06:53
289,40.792244,111.701096,2014-05-06,18:06:54
290,40.792111,111.701176,2014-05-06,18:06:55
291,40.791986,111.701255,2014-05-06,18:06:56
292,40.791861,111.701330,2014-05-06,18:06:57
293,40.791739,111.701401,2014-05-06,18:06:58
294,40.791627,111.701470,2014-05-06,18:06:59
295,40.791523,111.701533,2014-05-06,18:07:00
296,40.791429,111.701584,2014-05-06,18:07:01
297,40.791341,111.701630,2014-05-06,18:07:02
298,40.791257,111.701662,2014-05-06,18:07:03
299,40.791174,111.701680,2014-05-06,18:07:04
300,40.791094,111.701686,2014-05-06,18:07:05
301,40.791018,111.701679,2014-05-06,18:07:06
302,40.790949,111.701658,2014-05-06,18:07:07
303,40.790887,111.701613,2014-05-06,18:07:08
304,40.790835,111.701555,2014-05-06,18:07:09
305,40.790785,111.701490,2014-05-06,18:07:10
306,40.790734,111.701412,2014-05-06,18:07:11
307,40.790679,111.701335,2014-05-06,18:07:12
308,40.790619,111.701255,2014-05-06,18:07:13
309,40.790556,111.701168,2014-05-06,18:07:14
310,40.790489,111.701074,2014-05-06,18:07:15
311,40.790422,111.700980,2014-05-06,18:07:16
312,40.790352,111.700881,2014-05-06,18:07:17
313,40.790282,111.700784,2014-05-06,18:07:18
314,40.790209,111.700684,2014-05-06,18:07:19
315,40.790139,111.700584,2014-05-06,18:07:20
316,40.790066,111.700484,2014-05-06,18:07:21
317,40.789994,111.700379,2014-05-06,18:07:22
318,40.789921,111.700276,2014-05-06,18:07:23
319,40.789838,111.700160,2014-05-06,18:07:24
320,40.789762,111.700053,2014-05-06,18:07:25
321,40.789687,111.699951,2014-05-06,18:07:26
322,40.789613,111.699845,2014-05-06,18:07:27
323,40.789538,111.699735,2014-05-06,18:07:28
324,40.789464,111.699631,2014-05-06,18:07:29
325,40.789391,111.699523,2014-05-06,18:07:30
326,40.789317,111.699418,2014-05-06,18:07:31
327,40.789246,111.699310,2014-05-06,18:07:32
328,40.789176,111.699201,2014-05-06,18:07:33
329,40.789107,111.699091,2014-05-06,18:07:34
330,40.789038,111.698980,2014-05-06,18:07:35
331,40.788968,111.698872,2014-05-06,18:07:36
332,40.788905,111.698760,2014-05-06,18:07:37
333,40.788843,111.698649,2014-05-06,18:07:38
334,40.788784,111.698543,2014-05-06,18:07:39
335,40.788727,111.698445,2014-05-06,18:07:40
336,40.788678,111.698361,2014-05-06,18:07:41
337,40.788639,111.698283,2014-05-06,18:07:42
338,40.788615,111.698218,2014-05-06,18:07:43
339,40.788603,111.698120,2014-05-06,18:07:45
340,40.788608,111.698045,2014-05-06,18:07:47
341,40.788633,111.697990,2014-05-06,18:07:49
342,40.788673,111.697927,2014-05-06,18:07:51
343,40.788714,111.697892,2014-05-06,18:07:52
344,40.788760,111.697859,2014-05-06,18:07:53
345,40.788827,111.697830,2014-05-06,18:07:54
346,40.788891,111.697799,2014-05-06,18:07:55
347,40.788956,111.697778,2014-05-06,18:07:56
348,40.789028,111.697742,2014-05-06,18:07:57
349,40.789103,111.697707,2014-05-06,18:07:58
350,40.789183,111.697669,2014-05-06,18:07:59
351,40.789263,111.697638,2014-05-06,18:08:00
352,40.789348,111.697596,2014-05-06,18:08:01
353,40.789432,111.697563,2014-05-06,18:08:02
354,40.789519,111.697520,2014-05-06,18:08:03
355,40.789605,111.697481,2014-05-06,18:08:04
356,40.789691,111.697445,2014-05-06,18:08:05
357,40.789777,111.697411,2014-05-06,18:08:06
358,40.789860,111.697372,2014-05-06,18:08:07
359,40.789942,111.697337,2014-05-06,18:08:08
360,40.790021,111.697296,2014-05-06,18:08:09
361,40.790101,111.697262,2014-05-06,18:08:10
362,40.790180,111.697226,2014-05-06,18:08:11
363,40.790262,111.697190,2014-05-06,18:08:12
364,40.790345,111.697149,2014-05-06,18:08:13
365,40.790430,111.697108,2014-05-06,18:08:14
366,40.790516,111.697067,2014-05-06,18:08:15
367,40.790596,111.697029,2014-05-06,18:08:16
368,40.790677,111.696991,2014-05-06,18:08:17
369,40.790754,111.696951,2014-05-06,18:08:18
370,40.790835,111.696906,2014-05-06,18:08:19
371,40.790901,111.696864,2014-05-06,18:08:20
372,40.790968,111.696827,2014-05-06,18:08:21
373,40.791030,111.696797,2014-05-06,18:08:22
374,40.791080,111.696770,2014-05-06,18:08:23
375,40.791153,111.696737,2014-05-06,18:08:25
376,40.791229,111.696695,2014-05-06,18:08:27
377,40.791273,111.696670,2014-05-06,18:08:28
378,40.791323,111.696658,2014-05-06,18:08:29
379,40.791371,111.696649,2014-05-06,18:08:30
380,40.791417,111.696638,2014-05-06,18:08:31
381,40.791501,111.696612,2014-05-06,18:08:33
382,40.791571,111.696593,2014-05-06,18:08:35
383,40.791634,111.696566,2014-05-06,18:08:37
384,40.791684,111.696558,2014-05-06,18:08:39
385,40.791730,111.696562,2014-05-06,18:08:41
386,40.791783,111.696603,2014-05-06,18:08:44
387,40.791828,111.696659,2014-05-06,18:08:47
388,40.791860,111.696739,2014-05-06,18:08:49
389,40.791889,111.696841,2014-05-06,18:08:51
390,40.791901,111.696906,2014-05-06,18:08:52
391,40.791923,111.697003,2014-05-06,18:08:54
392,40.791936,111.697074,2014-05-06,18:08:56
393,40.791952,111.697133,2014-05-06,18:09:02
394,40.791965,111.697197,2014-05-06,18:09:04
395,40.791998,111.697305,2014-05-06,18:09:07
396,40.792020,111.697384,2014-05-06,18:09:09
397,40.792042,111.697479,2014-05-06,18:09:11
398,40.792062,111.697555,2014-05-06,18:09:13
399,40.792082,111.697631,2014-05-06,18:09:15
400,40.792093,111.697716,2014-05-06,18:09:17
401,40.792103,111.697783,2014-05-06,18:09:19
402,40.792126,111.697858,2014-05-06,18:09:22
403,40.792155,111.697938,2014-05-06,18:09:24
404,40.792153,111.698000,2014-05-06,18:09:25
405,40.792170,111.698100,2014-05-06,18:09:27
406,40.792189,111.698203,2014-05-06,18:09:29
407,40.792207,111.698259,2014-05-06,18:09:30
408,40.792222,111.698322,2014-05-06,18:09:31
409,40.792241,111.698426,2014-05-06,18:09:33
410,40.792257,111.698511,2014-05-06,18:09:35
411,40.792257,111.698598,2014-05-06,18:09:37
412,40.792238,111.698666,2014-05-06,18:09:39
413,40.792192,111.698721,2014-05-06,18:09:42
414,40.792170,111.698778,2014-05-06,18:09:44
415,40.792183,111.698872,2014-05-06,18:09:46
416,40.792210,111.698987,2014-05-06,18:09:48
417,40.792224,111.699046,2014-05-06,18:09:49
418,40.792239,111.699108,2014-05-06,18:09:50
419,40.792260,111.699217,2014-05-06,18:09:52
420,40.792275,111.699275,2014-05-06,18:09:53
421,40.792288,111.699378,2014-05-06,18:09:55
422,40.792305,111.699452,2014-05-06,18:09:57
423,40.792350,111.699519,2014-05-06,18:10:01
424,40.792407,111.699511,2014-05-06,18:10:03
425,40.792472,111.699502,2014-05-06,18:10:05
426,40.792534,111.699477,2014-05-06,18:10:07
427,40.792589,111.699457,2014-05-06,18:10:09
428,40.792655,111.699444,2014-05-06,18:10:11
429,40.792720,111.699425,2014-05-06,18:10:13
430,40.792781,111.699401,2014-05-06,18:10:15
431,40.792838,111.699370,2014-05-06,18:10:17
432,40.792888,111.699352,2014-05-06,18:10:19
433,40.792944,111.699341,2014-05-06,18:10:22
434,40.792989,111.699333,2014-05-06,18:10:25
435,40.793047,111.699309,2014-05-06,18:10:28
436,40.793099,111.699278,2014-05-06,18:10:31
437,40.793146,111.699254,2014-05-06,18:10:35
438,40.793194,111.699218,2014-05-06,18:10:39
439,40.793195,111.699147,2014-05-06,18:10:42
440,40.793216,111.699212,2014-05-06,18:10:51
441,40.793164,111.699221,2014-05-06,18:11:03
442,40.793121,111.699242,2014-05-06,18:11:08
443,40.793151,111.699287,2014-05-06,18:11:26
444,40.793201,111.699249,2014-05-06,18:11:52
445,40.793248,111.699297,2014-05-06,18:11:55
446,40.793278,111.699357,2014-05-06,18:11:59
447,40.793324,111.699374,2014-05-06,18:12:05
448,40.793295,111.699325,2014-05-06,18:12:24
449,40.793289,111.699405,2014-05-06,18:12:36
450,40.793289,111.699445,2014-05-06,18:12:38
451,40.793248,111.699477,2014-05-06,18:12:49
452,40.793203,111.699383,2014-05-06,18:12:51
453,40.793181,111.699330,2014-05-06,18:12:56
454,40.793173,111.699314,2014-05-06,18:12:57
455,40.793157,111.699244,2014-05-06,18:13:03
456,40.793188,111.699200,2014-05-06,18:13:11
457,40.793217,111.699154,2014-05-06,18:13:21
458,40.793260,111.699126,2014-05-06,18:13:25
459,40.793306,111.699226,2014-05-06,18:13:30
460,40.793332,111.699296,2014-05-06,18:13:31
461,40.793380,111.699424,2014-05-06,18:13:32
462,40.793386,111.699418,2014-05-06,18:13:33
463,40.793434,111.699413,2014-05-06,18:13:41
464,40.793391,111.699407,2014-05-06,18:13:55
465,40.793437,111.699447,2014-05-06,18:13:58
466,40.793472,111.699486,2014-05-06,18:13:59
467,40.793472,111.699486,2014-05-06,18:14:01
468,40.793392,111.699470,2014-05-06,18:14:18
469,40.793345,111.699465,2014-05-06,18:14:29
470,40.793300,111.699459,2014-05-06,18:14:48
471,40.793246,111.699449,2014-05-06,18:14:52
472,40.793202,111.699439,2014-05-06,18:15:11
473,40.793156,111.699429,2014-05-06,18:15:35
474,40.793110,111.699427,2014-05-06,18:17:29
475,40.793065,111.699433,2014-05-06,18:20:32
476,40.793133,111.699399,2014-05-06,18:24:00
477,40.793184,111.699394,2014-05-06,18:24:02
478,40.793399,111.699512,2014-05-06,18:24:03
479,40.793550,111.699789,2014-05-06,18:24:04
480,40.793577,111.699858,2014-05-06,18:24:06
481,40.793449,111.699576,2014-05-06,18:24:07
482,40.793235,111.699385,2014-05-06,18:24:15
483,40.793291,111.699347,2014-05-06,18:24:19
484,40.793528,111.699636,2014-05-06,18:24:21
485,40.793310,111.699410,2014-05-06,18:24:22
486,40.793292,111.699411,2014-05-06,18:24:24
487,40.793270,111.699347,2014-05-06,18:24:30
488,40.793229,111.699317,2014-05-06,18:24:33
489,40.793183,111.699328,2014-05-06,18:24:39
490,40.793142,111.699297,2014-05-06,18:24:47
491,40.793085,111.699287,2014-05-06,18:26:28
492,40.793085,111.699226,2014-05-06,18:26:34
493,40.793154,111.699212,2014-05-06,18:27:08
494,40.793138,111.699299,2014-05-06,18:27:26
495,40.793064,111.699321,2014-05-06,18:27:29
496,40.793000,111.699313,2014-05-06,18:27:32
497,40.792948,111.699347,2014-05-06,18:27:34
498,40.792876,111.699413,2014-05-06,18:27:36
499,40.792803,111.699431,2014-05-06,18:27:38
500,40.792737,111.699433,2014-05-06,18:27:40
501,40.792677,111.699416,2014-05-06,18:27:42
502,40.792631,111.699371,2014-05-06,18:27:44
503,40.792601,111.699291,2014-05-06,18:27:46
504,40.792565,111.699194,2014-05-06,18:27:48
505,40.792539,111.699122,2014-05-06,18:27:49
506,40.792567,111.698972,2014-05-06,18:27:50
507,40.792548,111.698891,2014-05-06,18:27:51
508,40.792532,111.698814,2014-05-06,18:27:52
509,40.792505,111.698742,2014-05-06,18:27:54
510,40.792444,111.698722,2014-05-06,18:27:59
511,40.792411,111.698640,2014-05-06,18:28:01
512,40.792363,111.698533,2014-05-06,18:28:03
513,40.792313,111.698435,2014-05-06,18:28:05
514,40.792290,111.698379,2014-05-06,18:28:06
515,40.792290,111.698295,2014-05-06,18:28:07
516,40.792260,111.698223,2014-05-06,18:28:08
517,40.792235,111.698144,2014-05-06,18:28:09
518,40.792204,111.698037,2014-05-06,18:28:11
519,40.792181,111.697964,2014-05-06,18:28:12
520,40.792150,111.697874,2014-05-06,18:28:13
521,40.792131,111.697799,2014-05-06,18:28:14
522,40.792122,111.697725,2014-05-06,18:28:15
523,40.792100,111.697669,2014-05-06,18:28:16
524,40.792080,111.697585,2014-05-06,18:28:17
525,40.792059,111.697514,2014-05-06,18:28:18
526,40.792048,111.697423,2014-05-06,18:28:19
527,40.792027,111.697351,2014-05-06,18:28:20
528,40.792005,111.697267,2014-05-06,18:28:21
529,40.792015,111.697108,2014-05-06,18:28:23
530,40.791984,111.697040,2014-05-06,18:28:24
531,40.791967,111.696983,2014-05-06,18:28:25
532,40.791944,111.696931,2014-05-06,18:28:26
533,40.791968,111.696862,2014-05-06,18:28:28
534,40.791950,111.696790,2014-05-06,18:28:30
535,40.791922,111.696742,2014-05-06,18:28:52
536,40.791939,111.696801,2014-05-06,18:34:12
537,40.791921,111.696883,2014-05-06,18:34:44
538,40.791953,111.696993,2014-05-06,18:34:45
539,40.791976,111.697070,2014-05-06,18:34:46
540,40.792006,111.697162,2014-05-06,18:34:47
541,40.792033,111.697245,2014-05-06,18:34:48
542,40.792048,111.697313,2014-05-06,18:34:49
543,40.792061,111.697389,2014-05-06,18:34:50
544,40.792082,111.697470,2014-05-06,18:34:51
545,40.792102,111.697542,2014-05-06,18:34:52
546,40.792122,111.697615,2014-05-06,18:34:53
547,40.792144,111.697683,2014-05-06,18:34:54
548,40.792161,111.697742,2014-05-06,18:34:55
549,40.792232,111.697818,2014-05-06,18:34:56
550,40.792280,111.697892,2014-05-06,18:34:57
551,40.792308,111.697960,2014-05-06,18:34:58
552,40.792336,111.698029,2014-05-06,18:34:59
553,40.792341,111.698128,2014-05-06,18:35:00
554,40.792359,111.698211,2014-05-06,18:35:01
555,40.792377,111.698279,2014-05-06,18:35:02
556,40.792404,111.698343,2014-05-06,18:35:03
557,40.792389,111.698426,2014-05-06,18:35:04
558,40.792400,111.698486,2014-05-06,18:35:05
559,40.792413,111.698579,2014-05-06,18:35:07
560,40.792380,111.698668,2014-05-06,18:35:09
